track,var,lead,MASE,sCRPS,RMSE,coverage80,n_windows,model
bmd,Rainfall,1,0.5824776800366663,0.49761395468529374,17.254108253843455,0.7103108520677214,14412,tirex_ctx512
bmd,Rainfall,3,0.6052839478149125,0.5233243658381598,18.277268078454316,0.7506244796003331,14412,tirex_ctx512
bmd,Rainfall,7,0.6338527865788537,0.5475850854485831,18.343003762982637,0.7354981959478213,14412,tirex_ctx512
bmd,Rainfall,14,0.6360408767267535,0.5480025471257227,18.441429996121805,0.7240494032750485,14412,tirex_ctx512
bmd,Rainfall,30,0.6344963903951306,0.56008817707339,18.953469816884976,0.7361226755481544,14412,tirex_ctx512
bmd,Temperature,1,0.49427022503048895,0.3891688707648454,1.0888836609273986,0.7977861971621723,13461,tirex_ctx512
bmd,Temperature,3,0.7320375067365176,0.5676243406044397,1.5382966072288535,0.8009063219671644,13461,tirex_ctx512
bmd,Temperature,7,0.781308573440409,0.6024847080026171,1.6191963593150778,0.8390907064854023,13461,tirex_ctx512
bmd,Temperature,14,0.830793522521426,0.6409339196592257,1.7229420977809211,0.8475596166703812,13461,tirex_ctx512
bmd,Temperature,30,0.9352804324254794,0.7252067505146739,1.9546378744502582,0.8507540301612064,13461,tirex_ctx512
bmd,Humidity,1,0.5695603623383781,0.4474173495891603,4.845372992232051,0.783932270557507,11103,tirex_ctx512
bmd,Humidity,3,0.732907395956457,0.5707259384286592,6.141445514039503,0.7897865441772494,11103,tirex_ctx512
bmd,Humidity,7,0.7741485389406871,0.6006748544544702,6.44761795519191,0.7964514095289561,11103,tirex_ctx512
bmd,Humidity,14,0.797142287556731,0.6179600907247258,6.633909459025222,0.8026659461406827,11103,tirex_ctx512
bmd,Humidity,30,0.813838545613624,0.6349992664711998,6.835032851699566,0.8195983067639376,11103,tirex_ctx512
bmd,Sunshine,1,0.6863261588522694,0.5243839866055812,2.7287107448287102,0.7836331202616322,13454,tirex_ctx512
bmd,Sunshine,3,0.8265321478938592,0.6246454008501079,3.141954400379607,0.7604429909320648,13454,tirex_ctx512
bmd,Sunshine,7,0.840815330125116,0.6322062223077958,3.1619843601055067,0.7918091273970567,13454,tirex_ctx512
bmd,Sunshine,14,0.8506630192568685,0.6370896053607812,3.189170246206797,0.8080868143303107,13454,tirex_ctx512
bmd,Sunshine,30,0.8696190537129481,0.6538208775229032,3.241117257932645,0.8136613646499182,13454,tirex_ctx512
ghcn_bangladesh,Rainfall,1,1.205222899357948,1.0244227227890814,19.760872681518627,0.7495667244367418,1154,tirex_ctx512
ghcn_bangladesh,Rainfall,3,1.3871908183968233,1.2026059533694953,26.818937150969063,0.7686308492201039,1154,tirex_ctx512
ghcn_bangladesh,Rainfall,7,1.3644541472091967,1.1850547704296288,21.26424881101536,0.7816291161178509,1154,tirex_ctx512
ghcn_bangladesh,Rainfall,14,1.3695795306891363,1.1737840855172719,20.748075654514782,0.7842287694974004,1154,tirex_ctx512
ghcn_bangladesh,Rainfall,30,1.2106535410110435,1.0757425999279777,21.036513916251753,0.8128249566724437,1154,tirex_ctx512
ghcn_bangladesh,Tavg,1,0.49345219318044525,0.39152706124766545,1.1806441412675115,0.7916102841677943,1478,tirex_ctx512
ghcn_bangladesh,Tavg,3,0.7087961341495852,0.5554619737549354,1.6454312526810992,0.7861975642760487,1478,tirex_ctx512
ghcn_bangladesh,Tavg,7,0.7620869393226083,0.5913838473332808,1.7232815291411245,0.8173207036535859,1478,tirex_ctx512
ghcn_bangladesh,Tavg,14,0.819606276158756,0.6377198790878118,1.8593978157903002,0.8328822733423545,1478,tirex_ctx512
ghcn_bangladesh,Tavg,30,0.9409134611236583,0.749757956504035,2.1950005579174325,0.8254397834912043,1478,tirex_ctx512
ghcn_temperate,Rainfall,1,0.5605764847831641,0.4875556860097963,4.633161525327009,0.6585489599188229,9855,tirex_ctx512
ghcn_temperate,Rainfall,3,0.6272787010657549,0.5566620649476802,5.310465072374448,0.7854895991882294,9855,tirex_ctx512
ghcn_temperate,Rainfall,7,0.6251308720887091,0.5567235072075686,5.31868098934054,0.7768645357686453,9855,tirex_ctx512
