track,var,lead,MASE,sCRPS,RMSE,coverage80,n_windows,model
bmd,Rainfall,1,0.6104149061302346,0.5284075105065136,16.923683343149282,0.8529697474326949,14412,timesfm25_ctx96
bmd,Rainfall,3,0.639429935914125,0.5541487783740736,17.520823527506703,0.8340271995559256,14412,timesfm25_ctx96
bmd,Rainfall,7,0.6630489876200427,0.5822140227759396,17.7956252965739,0.8399250624479601,14412,timesfm25_ctx96
bmd,Rainfall,14,0.6771453659941388,0.5949285466079883,17.935067979517164,0.7969747432694977,14412,timesfm25_ctx96
bmd,Rainfall,30,0.6869752949207126,0.6167642730630548,18.529908766176316,0.8591451568137664,14412,timesfm25_ctx96
bmd,Temperature,1,0.5299294111214653,0.4182235739683562,1.1686846691285553,0.8321075700170864,13461,timesfm25_ctx96
bmd,Temperature,3,0.7981169065721864,0.6184089919543018,1.6802820898393205,0.7698536512889087,13461,timesfm25_ctx96
bmd,Temperature,7,0.9449046338986102,0.7346758834279394,2.0289003750065824,0.7809969541638808,13461,timesfm25_ctx96
bmd,Temperature,14,1.1787348773698956,0.9170107563392912,2.535373959035534,0.7452640962781368,13461,timesfm25_ctx96
bmd,Temperature,30,1.7177691202577672,1.3703521985891436,3.6865523817774104,0.6692667706708268,13461,timesfm25_ctx96
bmd,Humidity,1,0.5884039063000097,0.46421911634722435,5.013146093842765,0.8028460776366748,11103,timesfm25_ctx96
bmd,Humidity,3,0.7678521753868848,0.6016400540309975,6.430370439706221,0.7578132036386562,11103,timesfm25_ctx96
bmd,Humidity,7,0.8279071911892668,0.6450886399121106,6.883716952961451,0.7798793118976853,11103,timesfm25_ctx96
bmd,Humidity,14,0.8796310558980859,0.6862504538297051,7.310990153598687,0.7804197063856615,11103,timesfm25_ctx96
bmd,Humidity,30,0.9674965792519923,0.7604975290059037,8.04663621149894,0.7698820138701252,11103,timesfm25_ctx96
bmd,Sunshine,1,0.7137710898649091,0.5493887556698549,2.69814028450979,0.7718150735840642,13454,timesfm25_ctx96
bmd,Sunshine,3,0.8557238908676261,0.6558638882346115,3.1684698188926315,0.7429017392596997,13454,timesfm25_ctx96
bmd,Sunshine,7,0.8860515809985093,0.6716546033237771,3.201531603904139,0.7675040880035677,13454,timesfm25_ctx96
bmd,Sunshine,14,0.903546254913079,0.6820666619154593,3.247956402429585,0.7691392894306526,13454,timesfm25_ctx96
bmd,Sunshine,30,0.9637225463591711,0.727931180948104,3.431750236910096,0.7659432139140776,13454,timesfm25_ctx96
ghcn_bangladesh,Rainfall,1,1.2762901261254622,1.1013082981575935,19.651810999386786,0.8292894280762565,1154,timesfm25_ctx96
ghcn_bangladesh,Rainfall,3,1.442992815934745,1.2409794643009584,26.052082066416872,0.8119584055459272,1154,timesfm25_ctx96
ghcn_bangladesh,Rainfall,7,1.4308580144005445,1.2411695501055682,20.879896911192503,0.8223570190641247,1154,timesfm25_ctx96
ghcn_bangladesh,Rainfall,14,1.4379608836694868,1.2388855284177072,20.322076708065484,0.8024263431542461,1154,timesfm25_ctx96
ghcn_bangladesh,Rainfall,30,1.367586330812325,1.213584764831779,22.295516975970425,0.8561525129982669,1154,timesfm25_ctx96
ghcn_bangladesh,Tavg,1,0.5299640709445029,0.41962329732303905,1.267675508229047,0.8376184032476319,1478,timesfm25_ctx96
ghcn_bangladesh,Tavg,3,0.7588156907101269,0.587075893643104,1.7237860334026853,0.7916102841677943,1478,timesfm25_ctx96
ghcn_bangladesh,Tavg,7,0.8777014964122088,0.6814707731996738,2.0362414841938556,0.7733423545331529,1478,timesfm25_ctx96
ghcn_bangladesh,Tavg,14,1.0772520890900183,0.8332447600701444,2.487180725062644,0.7320703653585927,1478,timesfm25_ctx96
ghcn_bangladesh,Tavg,30,1.458331084307789,1.1557949350059864,3.3832702015415546,0.6975642760487145,1478,timesfm25_ctx96
ghcn_temperate,Rainfall,1,0.582538427516948,0.5112436378631616,4.575757484634374,0.826179604261796,9855,timesfm25_ctx96
ghcn_temperate,Rainfall,3,0.6518565747620976,0.5764225170398506,5.157149688591477,0.8051750380517504,9855,timesfm25_ctx96
ghcn_temperate,Rainfall,7,0.6518822726719564,0.5783139629539407,5.1576395139476,0.8082191780821918,9855,timesfm25_ctx96
ghcn_temperate,Rainfall,14,0.6526530747900211,0.5783382992736295,5.120774631460115,0.7668188736681887,9855,timesfm25_ctx96
ghcn_temperate,Rainfall,30,0.6216501915195111,0.5557566827222791,4.915765359500756,0.8609842719431761,9855,timesfm25_ctx96
ghcn_temperate,Tavg,1,0.4274810675363588,0.3377110908909569,2.205819754499443,0.8592661402693915,12918,timesfm25_ctx96
ghcn_temperate,Tavg,3,0.6876940910536835,0.5392509647826335,3.510083385384717,0.7770552717138876,12918,timesfm25_ctx96
ghcn_temperate,Tavg,7,0.8208551773457156,0.6433130803525058,4.229712942111922,0.7847189967487227,12918,timesfm25_ctx96
ghcn_temperate,Tavg,14,0.9590530596702365,0.7493485008735162,4.868386080130473,0.7580120761727822,12918,timesfm25_ctx96
ghcn_temperate,Tavg,30,1.2645503867303003,0.9921658841386315,6.225351765677132,0.6775042576250193,12918,timesfm25_ctx96
nasa_power_bmd,PRECTOTCORR,1,1.259388088734715,1.0517024012446636,16.253034429735468,0.7922015182884748,14490,timesfm25_ctx96
nasa_power_bmd,PRECTOTCORR,3,1.5696847754740935,1.3154632300211688,21.029454447580502,0.7518978605935127,14490,timesfm25_ctx96
nasa_power_bmd,PRECTOTCORR,7,1.5626338771559931,1.3173134859837285,20.028939842855646,0.7864734299516908,14490,timesfm25_ctx96
nasa_power_bmd,PRECTOTCORR,14,1.6072306868234507,1.3553896129349021,20.16335245801712,0.7467218771566597,14490,timesfm25_ctx96
nasa_power_bmd,PRECTOTCORR,30,1.905339492881984,1.6347383223403396,23.227062156494945,0.721256038647343,14490,timesfm25_ctx96
nasa_power_bmd,T2M,1,0.39028589911585615,0.3118099435509933,0.7729876199009243,0.8603174603174604,14490,timesfm25_ctx96
nasa_power_bmd,T2M,3,0.681063125965757,0.5306420112796474,1.3031426325400022,0.7883367839889579,14490,timesfm25_ctx96
nasa_power_bmd,T2M,7,0.9040038133260476,0.7183550435761864,1.814215519094581,0.7924775707384403,14490,timesfm25_ctx96
nasa_power_bmd,T2M,14,1.2412291906052406,0.9788963464246124,2.4353470636525056,0.7375431331953071,14490,timesfm25_ctx96
nasa_power_bmd,T2M,30,1.9437652301880866,1.5796396399805293,3.6970332854970733,0.6474120082815735,14490,timesfm25_ctx96
nasa_power_bmd,RH2M,1,0.37143628589787064,0.2940869614328363,4.543669146619958,0.8265700483091788,14490,timesfm25_ctx96
nasa_power_bmd,RH2M,3,0.5200422383936958,0.4077968740325279,6.370561988910502,0.7918564527260179,14490,timesfm25_ctx96
nasa_power_bmd,RH2M,7,0.6596873802251519,0.512722844636253,8.010086193788933,0.7554865424430642,14490,timesfm25_ctx96
nasa_power_bmd,RH2M,14,0.7714138418185965,0.5987616805722252,9.291688716781625,0.722567287784679,14490,timesfm25_ctx96
nasa_power_bmd,RH2M,30,1.0107547123136085,0.7966946003694368,12.04657059635594,0.6601104209799862,14490,timesfm25_ctx96
nasa_power_bmd,ALLSKY_SFC_SW_DWN,1,0.6102287422147261,0.4861376206541823,3.5556179545342257,0.7980676328502415,14490,timesfm25_ctx96
nasa_power_bmd,ALLSKY_SFC_SW_DWN,3,0.7647712907165245,0.6043008914228875,4.2767599900673945,0.758592132505176,14490,timesfm25_ctx96
nasa_power_bmd,ALLSKY_SFC_SW_DWN,7,0.799251581536065,0.6319112795731969,4.465361879097989,0.7916494133885438,14490,timesfm25_ctx96
nasa_power_bmd,ALLSKY_SFC_SW_DWN,14,0.8127523777844108,0.6442646808374223,4.5233020447541366,0.7930986887508626,14490,timesfm25_ctx96
nasa_power_bmd,ALLSKY_SFC_SW_DWN,30,0.8877660576733728,0.7077306861429997,4.843118161708662,0.7942028985507247,14490,timesfm25_ctx96
nasa_power_ghcn_bangladesh,PRECTOTCORR,1,1.188335553658656,0.9923506310630849,16.678733514705133,0.7949275362318841,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,PRECTOTCORR,3,1.4333608411156433,1.1967847712447235,20.681355765383703,0.7570048309178744,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,PRECTOTCORR,7,1.4298379212911554,1.202846598868575,19.650725131373587,0.7900966183574879,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,PRECTOTCORR,14,1.4759172977594612,1.2397173585304537,19.887515196198223,0.75,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,PRECTOTCORR,30,1.760338606177879,1.5036367789603926,22.40396930324281,0.7239130434782609,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,T2M,1,0.38862402927751605,0.31044856346025823,0.7841601311137438,0.8577294685990338,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,T2M,3,0.6731512814835567,0.524777999385623,1.3144285139582395,0.7888888888888889,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,T2M,7,0.8938037059519796,0.7092964504313531,1.8344954665180417,0.7963768115942029,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,T2M,14,1.2149872529162178,0.9599595274412972,2.4482321986019295,0.7384057971014493,4140,timesfm25_ctx96
nasa_power_ghcn_bangladesh,T2M,30,1.9068399985958795,1.5465278798131845,3.7151239396553932,0.6451690821256039,4140,timesfm25_ctx96
nasa_power_ghcn_temperate,PRECTOTCORR,1,0.6381309983374257,0.5399642804855426,3.6684471799291605,0.818161231884058,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,PRECTOTCORR,3,0.7316965819616724,0.623131450834932,4.001425410121366,0.8135567632850241,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,PRECTOTCORR,7,0.6934925627153636,0.5871511888467605,3.909052442631541,0.831219806763285,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,PRECTOTCORR,14,0.6958887721619456,0.590158353881196,3.917617858191272,0.8071407004830918,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,PRECTOTCORR,30,0.7185889666837781,0.6089481720686024,3.9784462192081667,0.8432216183574879,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,T2M,1,0.40770247485566025,0.32156039442395995,1.9963931220165756,0.8685839371980676,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,T2M,3,0.6895550698013776,0.5393981860607356,3.3154939192275976,0.7764190821256038,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,T2M,7,0.8452959382695829,0.6609955601089086,4.106251106809365,0.7807971014492754,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,T2M,14,1.0196864302847393,0.7948333671720691,4.86704171017486,0.7438103864734299,13248,timesfm25_ctx96
nasa_power_ghcn_temperate,T2M,30,1.3828379235274435,1.0890470125080225,6.37824783275485,0.655042270531401,13248,timesfm25_ctx96
