track,var,lead,MASE,sCRPS,RMSE,coverage80,n_windows,model
ghcn_temperate,Rainfall,1,0.5744282213794195,0.4999419367140629,4.650211867061383,0.6889903602232369,9855,tirex_ctx2048_gapmatched
ghcn_temperate,Rainfall,3,0.6349827163926791,0.564657999645492,5.314643980111808,0.7747336377473364,9855,tirex_ctx2048_gapmatched
ghcn_temperate,Rainfall,7,0.6287194682658402,0.5612382348080636,5.313866459373122,0.7605276509386099,9855,tirex_ctx2048_gapmatched
ghcn_temperate,Rainfall,14,0.6280910136309209,0.559164120214517,5.303940216816074,0.734753932014206,9855,tirex_ctx2048_gapmatched
ghcn_temperate,Rainfall,30,0.598009184685192,0.5380052729015681,5.0838215528609165,0.7835616438356164,9855,tirex_ctx2048_gapmatched
ghcn_temperate,Tavg,1,0.4038874323007059,0.31717609902871,2.0851390786454025,0.7697011921350054,12918,tirex_ctx2048_gapmatched
ghcn_temperate,Tavg,3,0.6302876261765162,0.4900343684031926,3.186238535306297,0.7807710171853228,12918,tirex_ctx2048_gapmatched
ghcn_temperate,Tavg,7,0.6843029121909463,0.5302938051535168,3.4340508104568257,0.7895185013159932,12918,tirex_ctx2048_gapmatched
ghcn_temperate,Tavg,14,0.6962554697458261,0.5386113843924414,3.478708604582943,0.8102647468648397,12918,tirex_ctx2048_gapmatched
ghcn_temperate,Tavg,30,0.692461742376107,0.5393686376755285,3.477840918415659,0.8306239355937451,12918,tirex_ctx2048_gapmatched
