track,var,lead,MASE,sCRPS,RMSE,coverage80,n_windows,model
bmd,Rainfall,1,0.5848349204639157,0.509219762660854,16.50344777680067,0.8515126283652512,14412,timesfm25_ctx2048
bmd,Rainfall,3,0.6015231760242582,0.5245804005203316,17.120849961102923,0.844782126006106,14412,timesfm25_ctx2048
bmd,Rainfall,7,0.628279964849026,0.5446471157391846,16.99383199904355,0.8819039689147933,14412,timesfm25_ctx2048
bmd,Rainfall,14,0.6301479808034665,0.5444997141380007,17.009934926494815,0.8018318068276437,14412,timesfm25_ctx2048
bmd,Rainfall,30,0.6290473901194391,0.5534317700043637,17.695192596246276,0.8685817374410214,14412,timesfm25_ctx2048
bmd,Temperature,1,0.48669341137739913,0.383414418312801,1.0750046377926297,0.8023920956838273,13461,timesfm25_ctx2048
bmd,Temperature,3,0.7050881505891484,0.5499833909828913,1.496504090316716,0.7601961221305995,13461,timesfm25_ctx2048
bmd,Temperature,7,0.710064048264639,0.5519013916142118,1.4942523267871188,0.8249758561771042,13461,timesfm25_ctx2048
bmd,Temperature,14,0.7194185551146933,0.560080213042764,1.5171650994006716,0.8197013594829508,13461,timesfm25_ctx2048
bmd,Temperature,30,0.758745036790395,0.5914637063182852,1.6202067614641122,0.8000148577371666,13461,timesfm25_ctx2048
bmd,Humidity,1,0.5658825335978515,0.4436811267934307,4.801679870093517,0.7833018103215347,11103,timesfm25_ctx2048
bmd,Humidity,3,0.7269013256175603,0.5646406900447263,6.071313816942709,0.7704224083581014,11103,timesfm25_ctx2048
bmd,Humidity,7,0.7508586599647976,0.5810820266760958,6.249428133775827,0.798703053228857,11103,timesfm25_ctx2048
bmd,Humidity,14,0.7615889907347924,0.5884539960376809,6.329615667452542,0.8040169323606232,11103,timesfm25_ctx2048
bmd,Humidity,30,0.7743934493212994,0.6028983684421165,6.53572351523496,0.7942898315770512,11103,timesfm25_ctx2048
bmd,Sunshine,1,0.6801679045474642,0.5268484776574917,2.600746660839229,0.7691392894306526,13454,timesfm25_ctx2048
bmd,Sunshine,3,0.8099613100123769,0.6184514298171226,3.016332337940582,0.7912888360338932,13454,timesfm25_ctx2048
bmd,Sunshine,7,0.8121535376634089,0.6174105193196384,2.9957312159792506,0.8401218968336555,13454,timesfm25_ctx2048
bmd,Sunshine,14,0.8140548073084537,0.6165934808815323,2.998293235078322,0.8394529507953025,13454,timesfm25_ctx2048
bmd,Sunshine,30,0.8210699545275496,0.6250557436592983,3.04142843915968,0.8288241415192508,13454,timesfm25_ctx2048
ghcn_bangladesh,Rainfall,1,1.2114334020093822,1.0487356745391572,19.10567091547373,0.8188908145580589,1154,timesfm25_ctx2048
ghcn_bangladesh,Rainfall,3,1.3544440137093074,1.1781274075871733,25.71211338949494,0.8353552859618717,1154,timesfm25_ctx2048
ghcn_bangladesh,Rainfall,7,1.322003253283822,1.143804382297804,19.729936556386193,0.8622183708838822,1154,timesfm25_ctx2048
ghcn_bangladesh,Rainfall,14,1.313283836907774,1.1318236883055368,19.0218593541534,0.8110918544194108,1154,timesfm25_ctx2048
ghcn_bangladesh,Rainfall,30,1.1775245697638665,1.0220739882568337,19.46695023986464,0.8752166377816292,1154,timesfm25_ctx2048
ghcn_bangladesh,Tavg,1,0.487989909008147,0.38636347840487956,1.160531939831417,0.7997293640054127,1478,timesfm25_ctx2048
ghcn_bangladesh,Tavg,3,0.6672381444923797,0.5266144162266371,1.558544899270422,0.7746955345060893,1478,timesfm25_ctx2048
ghcn_bangladesh,Tavg,7,0.6862451739454255,0.5346711824860214,1.5574922307883063,0.8342354533152909,1478,timesfm25_ctx2048
ghcn_bangladesh,Tavg,14,0.7057611087328376,0.5486872361198162,1.611365847526489,0.8274695534506089,1478,timesfm25_ctx2048
ghcn_bangladesh,Tavg,30,0.736877890735756,0.5750303937731279,1.6832668937066053,0.8024357239512855,1478,timesfm25_ctx2048
ghcn_temperate,Rainfall,1,0.5621217219366794,0.4976087271293054,4.435765043734117,0.8367326230339929,9855,timesfm25_ctx2048
ghcn_temperate,Rainfall,3,0.6281193086660555,0.561384642520659,5.0161487987338225,0.8323693556570269,9855,timesfm25_ctx2048
ghcn_temperate,Rainfall,7,0.6234081218201486,0.5560916100660434,5.000160162745379,0.8511415525114155,9855,timesfm25_ctx2048
ghcn_temperate,Rainfall,14,0.6226821629411291,0.5536293873290453,4.962301871901916,0.786808726534754,9855,timesfm25_ctx2048
